入藏号,DOI,Pubmed ID,论文标题,作者,来源,研究方向,文献类型,卷,期,页,出版年,被引频次,链接,期刊预期被引频次,类别预期被引频次,合作学科预期被引频次,期刊规范化的引文影响力,学科规范化的引文影响力,按主题、年份、文献类型和合作类型调整后的规范化引文影响力。,合作类型,学科领域百分位,期刊影响因子
WOS:000898291300031,10.1007/978-3-031-20068-7_31,n/a,FAST-VQA: Efficient End-to-End Video Quality Assessment with Fragment Sampling,"Wu, Haoning; Chen, Chaofeng; Hou, Jingwen; Liao, Liang; Wang, Annan; Sun, Wenxiu; Yan, Qiong; Lin, Weisi","COMPUTER VISION - ECCV 2022, PT VI",0810 Information and Communication Engineering; 0811 Control Science and Engineering; 1201 Management Science and Engineering; 0401 Education; 0823 Transportation Engineering; 0814 Civil Engineering; 0805 Materials Science and Engineering; 1202 Business Administration; 0831 Biomedical Engineering; 0804 Instrumentation Science and Technology; 0833 Urban and Rural Planning; 1205 Library and Information Science & Archive Management; 0705 Geography; 0301 Law; 0836 Biotechnology and Bioengineering; 1002 Clinical Medicine; 1204 Public Administration; 0825 Aerospace Science and Technology; 0813 Architecture; 0708 Geophysics; 0703 Chemistry; 1004 Public Health and Preventive Medicine; 1001 Basic Medicine; 1010 Medical Technology; 0714 Statistics; 1009 Special Medicine; 0303 Sociology; 0402 Psychology; 0302 Political Science; 0503 Journalism and Communication; 1302 Music and Dance; 0712 History of Science and Technology; 0812 Computer Science and Technology; 0101 Philosophy; 0603 World History; 0702 Physics; 0835 Software Engineering; 0701 Mathematics; 0710 Biology; 0816 Surveying and Mapping,Proceedings Paper,13666,n/a,538-554,2022,93,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000898291300031,5.407521,2.6860239505767822,3.8574398,17.2,34.6237,24.1093,International - Bilateral,99.7643,n/a
WOS:000573582600005,10.1016/j.scs.2020.102286,n/a,"Exploring the relationships between urban spatial form factors and land surface temperature in mountainous area: A case study in Chongqing city, China","Guo, Jianming; Han, Guifeng; Xie, Yusi; Cai, Zhi; Zhao, Yifan",SUSTAINABLE CITIES AND SOCIETY,0814 Civil Engineering; 0820 Oil and Natural Gas Engineering; 0830 Environmental Science and Engineering,Article,61,n/a,n/a,2020,93,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000573582600005,53.23696,20.24595069885254,19.262215,1.75,4.5935,4.8281,Domestic - Multiple,97.5887,7.587
WOS:000687314700002,10.1016/j.scs.2021.103102,MEDLINE:34189016,Experimental study on the control effect of different ventilation systems on fine particles in a simulated hospital ward,"Kong, Xiangfei; Guo, Chenli; Lin, Zhang; Duan, Shasha; He, Junjie; Ren, Yue; Ren, Jianlin",SUSTAINABLE CITIES AND SOCIETY,0814 Civil Engineering; 0820 Oil and Natural Gas Engineering; 0830 Environmental Science and Engineering,Article,73,n/a,n/a,2021,93,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000687314700002,43.165727,17.3494815826416,16.531834,2.15,5.3604,5.6255,Domestic - Multiple,98.4847,10.696
WOS:001047190100001,10.1016/j.conbuildmat.2023.132599,n/a,Experimental study on compressive behavior and failure characteristics of imitation steel fiber concrete under uniaxial load,"Li, Haotian; Li, Xuelong; Fu, Jianhua; Zhu, Ningqiang; Chen, Deyou; Wang, Yong; Ding, Sheng",CONSTRUCTION AND BUILDING MATERIALS,0814 Civil Engineering; 0805 Materials Science and Engineering,Article,399,n/a,n/a,2023,93,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:001047190100001,12.731596,8.419720649719238,8.331587,7.3,11.0455,11.1623,Domestic - Multiple,99.8548,7.4
WOS:000540970400008,10.1016/j.buildenv.2020.106899,n/a,Effect of tree cover and tree species on microclimate and pedestrian comfort in a residential district in Iran,"Teshnehdel, Saeid; Akbari, Hassan; Di Giuseppe, Elisa; Brown, Robert D.",BUILDING AND ENVIRONMENT,0814 Civil Engineering; 0830 Environmental Science and Engineering,Article,178,n/a,n/a,2020,93,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000540970400008,33.691429,20.24595069885254,27.627218,2.76,4.5935,3.3662,International - Trilateral,97.5887,6.456
WOS:001148522600008,10.12989/sem.2023.88.6.551,n/a,Effect of porosity distribution on free vibration of functionally graded sandwich plate using the P-version of the finite element method,"Bentrar, Hakim; Chorfi, Sidi Mohammed; Belalia, Sid Ahmed; Tounsi, Abdelouahed; Ghazwani, Mofareh Hassan; Alnujaie, Ali",STRUCTURAL ENGINEERING AND MECHANICS,0802 Mechanical Engineering; 0814 Civil Engineering,Article,88,6,551-567,2023,93,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:001148522600008,6.976077,8.419720649719238,14.394737,13.33,11.0455,6.4607,International - Quadrilateral +,99.8548,2.2
WOS:000608762600015,10.1016/j.cemconres.2020.106302,n/a,Early reactivity of sodium silicate-activated slag pastes and its impact on rheological properties,"Palacios, M.; Gismera, S.; Alonso, M. M.; de Lacaillerie, J. B. d'Espinose; Lothenbach, B.; Favier, A.; Brumaud, C.; Puertas, F.",CEMENT AND CONCRETE RESEARCH,0814 Civil Engineering; 0805 Materials Science and Engineering,Article,140,n/a,n/a,2021,93,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000608762600015,48.119741,17.3494815826416,27.675734,1.93,5.3604,3.3603,International - Trilateral,98.4847,11.958
WOS:000532146800009,10.1016/B978-0-12-814182-3.00010-9,n/a,Dynamic light scattering (DLS),"Babick, Frank",CHARACTERIZATION OF NANOPARTICLES: MEASUREMENT PROCESSES FOR NANOPARTICLES,0821 Textile Science and Engineering; 1003 Stomatology; 0825 Aerospace Science and Technology; 0907 Forestry; 0901 Crop Science; 1007 Pharmaceutical Science; 0802 Mechanical Engineering; 0804 Instrumentation Science and Technology; 1010 Medical Technology; 0836 Biotechnology and Bioengineering; 0832 Food Science and Engineering; 1002 Clinical Medicine; 0801 Mechanics; 0815 Hydraulic Engineering; 0710 Biology; 0814 Civil Engineering; 0702 Physics; 0807 Power Engineering and Engineering Thermophysics; 0831 Biomedical Engineering; 0811 Control Science and Engineering; 0703 Chemistry; 0805 Materials Science and Engineering; 0820 Oil and Natural Gas Engineering; 0830 Environmental Science and Engineering; 0817 Chemical Engineering and Technology,Article,n/a,n/a,137-172,2020,93,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000532146800009,10.01487,20.24595069885254,17.269981,9.29,4.5935,5.3851,Domestic - Single,97.5887,n/a
WOS:000514214800049,10.1016/j.tust.2019.103223,n/a,Damage evolution of tunnel lining with steel reinforced rubber joints under normal faulting: An experimental and numerical investigation,"Yan, Gaoming; Shen, Yusheng; Gao, Bo; Zheng, Qing; Fan, Kaixiang; Huang, Haifeng",TUNNELLING AND UNDERGROUND SPACE TECHNOLOGY,0814 Civil Engineering,Article,97,n/a,n/a,2020,93,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000514214800049,36.748663,20.24595069885254,17.269981,2.53,4.5935,5.3851,Domestic - Single,97.5887,5.915
WOS:000585942300133,10.1016/j.conbuildmat.2020.120720,n/a,Damage constitutive model of coal gangue concrete under freeze-thaw cycles,"Qiu, Jisheng; Zhou, Yunxian; Vatin, Nikolay Ivanovich; Guan, Xiao; Sultanov, Shukhrat; Khemarak, Khon",CONSTRUCTION AND BUILDING MATERIALS,0814 Civil Engineering; 0805 Materials Science and Engineering,Article,264,n/a,n/a,2020,93,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000585942300133,38.00552,20.24595069885254,25.307304,2.45,4.5935,3.6748,International - Bilateral,97.5887,6.141
WOS:000714816600002,10.1016/j.tust.2021.104195,n/a,Contributions to responses of existing tunnel subjected to nearby excavation: A review,"Meng, Fan-yan; Chen, Ren-Peng; Xu, Yong; Wu, Kai; Wu, Huai-na; Liu, Yuan",TUNNELLING AND UNDERGROUND SPACE TECHNOLOGY,0814 Civil Engineering,Review,119,n/a,n/a,2021,93,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000714816600002,88.5,50.41959762573242,43.130573,1.05,1.8445,2.1562,Domestic - Multiple,84.5059,6.407
WOS:000599341900001,10.1016/j.scs.2020.102500,n/a,Congestion prediction for smart sustainable cities using IoT and machine learning approaches,"Majumdar, Sharmila; Subhani, Moeez M.; Roullier, Benjamin; Anjum, Ashiq; Zhu, Rongbo",SUSTAINABLE CITIES AND SOCIETY,0814 Civil Engineering; 0820 Oil and Natural Gas Engineering; 0830 Environmental Science and Engineering,Article,64,n/a,n/a,2021,93,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000599341900001,43.165727,17.3494815826416,20.70859,2.15,5.3604,4.4909,International - Bilateral,98.4847,10.696
WOS:000903760400029,10.1007/978-3-031-19839-7_29,n/a,CenterFormer: Center-Based Transformer for 3D Object Detection,"Zhou, Zixiang; Zhao, Xiangchen; Wang, Yu; Wang, Panqu; Foroosh, Hassan","COMPUTER VISION, ECCV 2022, PT XXXVIII",0810 Information and Communication Engineering; 0811 Control Science and Engineering; 1201 Management Science and Engineering; 0401 Education; 0823 Transportation Engineering; 0814 Civil Engineering; 0805 Materials Science and Engineering; 1202 Business Administration; 0831 Biomedical Engineering; 0804 Instrumentation Science and Technology; 0833 Urban and Rural Planning; 1205 Library and Information Science & Archive Management; 0705 Geography; 0301 Law; 0836 Biotechnology and Bioengineering; 1002 Clinical Medicine; 1204 Public Administration; 0825 Aerospace Science and Technology; 0813 Architecture; 0708 Geophysics; 0703 Chemistry; 1004 Public Health and Preventive Medicine; 1001 Basic Medicine; 1010 Medical Technology; 0714 Statistics; 1009 Special Medicine; 0303 Sociology; 0402 Psychology; 0302 Political Science; 0503 Journalism and Communication; 1302 Music and Dance; 0712 History of Science and Technology; 0812 Computer Science and Technology; 0101 Philosophy; 0603 World History; 0702 Physics; 0835 Software Engineering; 0701 Mathematics; 0710 Biology; 0816 Surveying and Mapping,Proceedings Paper,13698,n/a,496-513,2022,93,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000903760400029,5.407521,2.6860239505767822,2.9129932,17.2,34.6237,31.9259,Domestic - Multiple,99.7643,n/a
WOS:000582959200025,10.1016/j.enbuild.2020.110516,n/a,"CFD simulation of natural ventilation of a generic building in various incident wind directions: Comparison of turbulence modelling, evaluation methods, and ventilation mechanisms","Zhang, Xuelin; Weerasuriya, A. U.; Tse, K. T.",ENERGY AND BUILDINGS,0814 Civil Engineering; 0820 Oil and Natural Gas Engineering,Article,229,n/a,n/a,2020,93,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000582959200025,33.881279,20.24595069885254,19.262215,2.74,4.5935,4.8281,Domestic - Multiple,97.5887,5.879
