入藏号,DOI,Pubmed ID,论文标题,作者,来源,研究方向,文献类型,卷,期,页,出版年,被引频次,链接,期刊预期被引频次,类别预期被引频次,合作学科预期被引频次,期刊规范化的引文影响力,学科规范化的引文影响力,按主题、年份、文献类型和合作类型调整后的规范化引文影响力。,合作类型,学科领域百分位,期刊影响因子
WOS:000535220400001,10.1007/s00181-020-01875-7,n/a,General diagnostic tests for cross-sectional dependence in panels,"Pesaran, M. Hashem",EMPIRICAL ECONOMICS,0701 Mathematics; 0202 Applied Economics; 0201 Theoretical Economics,Article,60,1,13-50,2020,2902,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000535220400001,16.467018,8.44764518737793,10.038562,176.23,343.5277,289.0852,International - Bilateral,99.9988,1.713
WOS:000528248900008,10.1016/j.physd.2019.132306,n/a,Fundamentals of Recurrent Neural Network (RNN) and Long Short-Term Memory (LSTM) network,"Sherstinsky, Alex",PHYSICA D-NONLINEAR PHENOMENA,0702 Physics; 0701 Mathematics,Article,404,n/a,n/a,2020,2721,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000528248900008,25.774892,8.44764518737793,0.0,105.57,322.1016,0.0,n/a,99.9977,2.3
WOS:000739917307010,10.1109/CVPR46437.2021.00681,n/a,Rethinking Semantic Segmentation from a Sequence-to-Sequence Perspective with Transformers,"Zheng, Sixiao; Lu, Jiachen; Zhao, Hengshuang; Zhu, Xiatian; Luo, Zekun; Wang, Yabiao; Fu, Yanwei; Feng, Jianfeng; Xiang, Tao; Torr, Philip H. S.; Zhang, Li","2021 IEEE/CVF CONFERENCE ON COMPUTER VISION AND PATTERN RECOGNITION, CVPR 2021",0702 Physics; 0835 Software Engineering; 0710 Biology; 0701 Mathematics; 0816 Surveying and Mapping; 0812 Computer Science and Technology,Proceedings Paper,n/a,n/a,6877-6886,2021,2570,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000739917307010,89.320675,6.334666728973389,11.750613,28.77,405.7041,218.712,International - Trilateral,99.9949,n/a
WOS:000742075005095,10.1109/CVPR46437.2021.01549,n/a,Exploring Simple Siamese Representation Learning,"Chen, Xinlei; He, Kaiming","2021 IEEE/CVF CONFERENCE ON COMPUTER VISION AND PATTERN RECOGNITION, CVPR 2021",0702 Physics; 0835 Software Engineering; 0812 Computer Science and Technology; 0816 Surveying and Mapping; 0710 Biology; 0701 Mathematics,Proceedings Paper,n/a,n/a,15745-15753,2021,2563,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000742075005095,89.320675,6.334666728973389,4.09393,28.69,404.599,626.0488,Domestic - Single,99.9923,n/a
WOS:001309199900075,10.1109/CVPR42600.2020.00813,n/a,Analyzing and Improving the Image Quality of StyleGAN,"Karras, Tero; Laine, Samuli; Aittala, Miika; Hellsten, Janne; Lehtinen, Jaakko; Aila, Timo",2020 IEEE/CVF CONFERENCE ON COMPUTER VISION AND PATTERN RECOGNITION (CVPR 2020),0702 Physics; 0835 Software Engineering; 0812 Computer Science and Technology; 0710 Biology; 0701 Mathematics; 0816 Surveying and Mapping,Proceedings Paper,n/a,n/a,8107-8116,2020,2223,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:001309199900075,134.471311,5.549154758453369,9.688419,16.53,400.6016,229.4492,International - Bilateral,99.9915,n/a
WOS:000615970401059,10.1109/icassp40776.2020.9053405,n/a,UNET 3+: A FULL-SCALE CONNECTED UNET FOR MEDICAL IMAGE SEGMENTATION,"Huang, Huimin; Lin, Lanfen; Tong, Ruofeng; Hu, Hongjie; Zhang, Qiaowei; Iwamoto, Yutaro; Han, Xianhua; Chen, Yen-Wei; Wu, Jian","2020 IEEE INTERNATIONAL CONFERENCE ON ACOUSTICS, SPEECH, AND SIGNAL PROCESSING",0811 Control Science and Engineering; 0810 Information and Communication Engineering; 0831 Biomedical Engineering; 1010 Medical Technology; 1009 Special Medicine; 0702 Physics; 0835 Software Engineering; 0701 Mathematics; 0710 Biology; 0812 Computer Science and Technology,Proceedings Paper,n/a,n/a,1055-1059,2020,1991,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000615970401059,15.522837,5.549154758453369,9.688419,128.26,358.7934,205.5031,International - Bilateral,99.9901,n/a
WOS:000618130100010,10.1016/j.cma.2020.113609,n/a,The Arithmetic Optimization Algorithm,"Abualigah, Laith; Diabat, Ali; Mirjalili, Seyedali; Elaziz, Mohamed Abd; Gandomi, Amir H.",COMPUTER METHODS IN APPLIED MECHANICS AND ENGINEERING,0801 Mechanics; 0701 Mathematics,Article,376,n/a,n/a,2021,1977,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000618130100010,30.602322,6.607059478759766,15.571428,64.6,299.2254,126.9633,International - Quadrilateral +,99.9966,6.588
WOS:000867754205095,10.1109/CVPR52688.2022.00564,n/a,Restormer: Efficient Transformer for High-Resolution Image Restoration,"Zamir, Syed Waqas; Arora, Aditya; Khan, Salman; Hayat, Munawar; Khan, Fahad Shahbaz; Yang, Ming-Hsuan",2022 IEEE/CVF CONFERENCE ON COMPUTER VISION AND PATTERN RECOGNITION (CVPR 2022),0812 Computer Science and Technology; 0835 Software Engineering; 0702 Physics; 0701 Mathematics; 0710 Biology; 0816 Surveying and Mapping,Proceedings Paper,n/a,n/a,5718-5729,2022,1910,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000867754205095,62.704008,5.537775039672852,12.350584,30.46,344.9039,154.6486,International - Quadrilateral +,99.9916,n/a
WOS:000620679502071,10.1109/CVPR42600.2020.00252,n/a,Scalability in Perception for Autonomous Driving: Waymo Open Dataset,"Sun, Pei; Kretzschmar, Henrik; Dotiwalla, Xerxes; Chouard, Aurelien; Patnaik, Vijaysai; Tsui, Paul; Guo, James; Zhou, Yin; Chai, Yuning; Caine, Benjamin; Vasudevan, Vijay; Han, Wei; Ngiam, Jiquan; Zhao, Hang; Timofeev, Aleksei; Ettinger, Scott; Krivokon, Maxim; Gao, Amy; Joshi, Aditya; Zhang, Yu; Shlens, Jonathon; Chen, Zhifeng; Anguelov, Dragomir",2020 IEEE/CVF CONFERENCE ON COMPUTER VISION AND PATTERN RECOGNITION (CVPR),0702 Physics; 0835 Software Engineering; 0816 Surveying and Mapping; 0701 Mathematics; 0710 Biology; 0812 Computer Science and Technology,Proceedings Paper,n/a,n/a,2443-2451,2020,1834,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000620679502071,134.471311,5.549154758453369,5.7608128,13.64,330.5008,318.3579,Domestic - Multiple,99.9887,n/a
WOS:000710146900004,10.1016/j.jeconom.2020.09.006,n/a,Estimating dynamic treatment effects in event studies with heterogeneous treatment effects,"Sun, Liyang; Abraham, Sarah",JOURNAL OF ECONOMETRICS,0701 Mathematics; 0201 Theoretical Economics,Article,225,2,175-199,2021,1819,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000710146900004,61.176136,6.607059478759766,6.66289,29.73,275.3116,273.0047,Domestic - Multiple,99.9955,3.363
WOS:000620679505022,10.1109/CVPR42600.2020.00499,n/a,SuperGlue: Learning Feature Matching with Graph Neural Networks,"Sarlin, Paul-Edouard; DeTone, Daniel; Malisiewicz, Tomasz; Rabinovich, Andrew",2020 IEEE/CVF CONFERENCE ON COMPUTER VISION AND PATTERN RECOGNITION (CVPR),0835 Software Engineering; 0816 Surveying and Mapping; 0702 Physics; 0701 Mathematics; 0710 Biology; 0812 Computer Science and Technology,Proceedings Paper,n/a,n/a,4937-4946,2020,1674,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000620679505022,134.471311,5.549154758453369,9.688419,12.45,301.6676,172.7836,International - Bilateral,99.9873,n/a
WOS:000742075003092,10.1109/CVPR46437.2021.01352,n/a,RepVGG: Making VGG-style ConvNets Great Again,"Ding, Xiaohan; Zhang, Xiangyu; Ma, Ningning; Han, Jungong; Ding, Guiguang; Sun, Jian","2021 IEEE/CVF CONFERENCE ON COMPUTER VISION AND PATTERN RECOGNITION, CVPR 2021",0702 Physics; 0835 Software Engineering; 0710 Biology; 0816 Surveying and Mapping; 0701 Mathematics; 0812 Computer Science and Technology,Proceedings Paper,n/a,n/a,13728-13737,2021,1590,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000742075003092,89.320675,6.334666728973389,11.269343,17.8,250.9998,141.0907,International - Bilateral,99.9897,n/a
