Accession Number,DOI,Pubmed ID,Article Title,Authors,Source,Research Area,Document Type,Volume,Issue,Pages,Publication Date,Times Cited,Link,Journal Expected Citations,Category Expected Citations,Collaboration Category Expected Citations,Journal Normalized Citation Impact,Category Normalized Citation Impact,Collab-CNCI,Collaboration Type,Percentile in Subject Area,Journal Impact Factor
WOS:000645009800034,10.1126/science.aba2374,MEDLINE:33888614,Preventing Engrailed-1 activation in fibroblasts yields wound regeneration without scarring,"Mascharak, Shamik; desJardins-Park, Heather E.; Davitt, Michael F.; Griffin, Michelle; Borrelli, Mimi R.; Moore, Alessandra L.; Chen, Kellen; Duoto, Bryan; Chinta, Malini; Foster, Deshka S.; Shen, Abra H.; Januszyk, Michael; Kwon, Sun Hyung; Wernig, Gerlinde; Wan, Derrick C.; Lorenz, H. Peter; Gurtner, Geoffrey C.; Longaker, Michael T.",SCIENCE,1400 Cross-field,Article,372,6540,362-+,2021,379,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000645009800034,157.884097,23.760536193847656,15.223942,2.4,15.9508,24.895,Domestic - Single,99.6617,63.832
WOS:000833295100002,10.1038/s41586-022-04940-6,MEDLINE:35896643,Practical quantum advantage in quantum simulation,"Daley, Andrew J.; Bloch, Immanuel; Kokail, Christian; Flannigan, Stuart; Pearson, Natalie; Troyer, Matthias; Zoller, Peter",NATURE,1400 Cross-field,Article,607,7920,667-676,2022,379,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000833295100002,121.181404,16.13417625427246,32.142895,3.13,23.4905,11.7911,International - Quadrilateral +,99.855,64.8
WOS:000690380100001,10.1038/s41586-021-03832-5,MEDLINE:34325466,Novel bile acid biosynthetic pathways are enriched in the microbiome of centenarians,"Sato, Yuko; Atarashi, Koji; Plichta, Damian R.; Arai, Yasumichi; Sasajima, Satoshi; Kearney, Sean M.; Suda, Wataru; Takeshita, Kozue; Sasaki, Takahiro; Okamoto, Shoki; Skelly, Ashwin N.; Okamura, Yuki; Vlamakis, Hera; Li, Youxian; Tanoue, Takeshi; Takei, Hajime; Nittono, Hiroshi; Narushima, Seiko; Irie, Junichiro; Itoh, Hiroshi; Moriya, Kyoji; Sugiura, Yuki; Suematsu, Makoto; Moritoki, Nobuko; Shibata, Shinsuke; Littman, Dan R.; Fischbach, Michael A.; Uwamino, Yoshifumi; Inoue, Takashi; Honda, Akira; Hattori, Masahira; Murai, Tsuyoshi; Xavier, Ramnik J.; Hirose, Nobuyoshi; Honda, Kenya",NATURE,1400 Cross-field,Article,599,7885,458-+,2021,379,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000690380100001,212.12109,23.760536193847656,29.273632,1.79,15.9508,12.9468,International - Bilateral,99.6617,69.504
WOS:000612484600012,10.1038/s41586-020-03138-y,MEDLINE:33505037,Global and regional drivers of land-use emissions in 1961-2017,"Hong, Chaopeng; Burney, Jennifer A.; Pongratz, Julia; Nabel, Julia E. M. S.; Mueller, Nathaniel D.; Jackson, Robert B.; Davis, Steven J.",NATURE,1400 Cross-field,Article,589,7843,554-+,2021,379,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000612484600012,212.12109,23.760536193847656,29.273632,1.79,15.9508,12.9468,International - Bilateral,99.6617,69.504
WOS:000626610200027,10.1038/s41467-021-21531-7,MEDLINE:33627644,Flexible thermal interface based on self-assembled boron arsenide for high-performance thermal management,"Cui, Ying; Qin, Zihao; Wu, Huan; Li, Man; Hu, Yongjie",NATURE COMMUNICATIONS,1400 Cross-field,Article,12,1,n/a,2021,379,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000626610200027,63.192683,23.760536193847656,15.223942,6.0,15.9508,24.895,Domestic - Single,99.6617,17.694
WOS:000606331400001,10.1126/sciadv.aba4261,MEDLINE:33523958,3D printing of highly stretchable hydrogel with diverse UV curable polymers,"Ge, Qi; Chen, Zhe; Cheng, Jianxiang; Zhang, Biao; Zhang, Yuan-Fang; Li, Honggeng; He, Xiangnan; Yuan, Chao; Liu, Ji; Magdassi, Shlomo; Qu, Shaoxing",SCIENCE ADVANCES,1400 Cross-field,Article,7,2,n/a,2021,379,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000606331400001,50.322843,23.760536193847656,34.362286,7.53,15.9508,11.0295,International - Trilateral,99.6617,14.98
WOS:000594441500045,10.1126/science.abe3354,MEDLINE:32972994,Ultrapotent human antibodies protect against SARS-CoV-2 challenge via multiple mechanisms,"Tortorici, M. Alejandra; Beltramello, Martina; Lempp, Florian A.; Pinto, Dora; Dang, Ha, V; Rosen, Laura E.; McCallum, Matthew; Bowen, John; Minola, Andrea; Jaconi, Stefano; Zatta, Fabrizia; De Marco, Anna; Guarino, Barbara; Bianchi, Siro; Lauron, Elvin J.; Tucker, Heather; Zhou, Jiayi; Peter, Alessia; Havenar-Daughton, Colin; Wojcechowskyj, Jason A.; Case, James Brett; Chen, Rita E.; Kaiser, Hannah; Montiel-Ruiz, Martin; Meury, Marcel; Czudnochowski, Nadine; Spreafico, Roberto; Dillen, Josh; Ng, Cindy; Sprugasci, Nicole; Culap, Katja; Benigni, Fabio; Abdelnabi, Rana; Foo, Shi-Yan Caroline; Schmid, Michael A.; Cameroni, Elisabetta; Riva, Agostino; Gabrieli, Arianna; Galli, Massimo; Pizzuto, Matteo S.; Neyts, Johan; Diamond, Michael S.; Virgin, Herbert W.; Snell, Gyorgy; Corti, Davide; Fink, Katja; Veesler, David",SCIENCE,1400 Cross-field,Article,370,6519,950-+,2020,378,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000594441500045,269.091153,29.82299041748047,73.754814,1.4,12.6748,5.1251,International - Quadrilateral +,99.3264,47.728
WOS:000662164200003,10.1038/s41586-021-03651-8,MEDLINE:34135508,Tissue-resident macrophages provide a pro-tumorigenic niche to early NSCLC cells,"Casanova-Acebes, Maria; Dalla, Erica; Leader, Andrew M.; LeBerichel, Jessica; Nikolic, Jovan; Morales, Blanca M.; Brown, Markus; Chang, Christie; Troncoso, Leanna; Chen, Steven T.; Sastre-Perona, Ana; Park, Matthew D.; Tabachnikova, Alexandra; Dhainaut, Maxime; Hamon, Pauline; Maier, Barbara; Sawai, Catherine M.; Agullo-Pascual, Esperanza; Schober, Markus; Brown, Brian D.; Reizis, Boris; Marron, Thomas; Kenigsberg, Ephraim; Moussion, Christine; Benaroch, Philippe; Aguirre-Ghiso, Julio A.; Merad, Miriam",NATURE,1400 Cross-field,Article,595,7868,578-+,2021,378,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000662164200003,212.12109,23.760536193847656,49.044056,1.78,15.9087,7.7074,International - Quadrilateral +,99.6591,69.504
WOS:000586868600034,10.1126/science.aay3701,MEDLINE:33154110,Past climates inform our future,"Tierney, Jessica E.; Poulsen, Christopher J.; Montanez, Isabel P.; Bhattacharya, Tripti; Feng, Ran; Ford, Heather L.; Honisch, Barbel; Inglis, Gordon N.; Petersen, Sierra V.; Sagoo, Navjit; Tabor, Clay R.; Thirumalai, Kaustubh; Zhu, Jiang; Burls, Natalie J.; Foster, Gavin L.; Godderis, Yves; Huber, Brian T.; Ivany, Linda C.; Turner, Sandra Kirtland; Lunt, Daniel J.; McElwain, Jennifer C.; Mills, Benjamin J. W.; Otto-Bliesner, Bette L.; Ridgwell, Andy; Zhang, Yi Ge",SCIENCE,1400 Cross-field,Review,370,6517,680-+,2020,378,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000586868600034,471.063492,61.64285659790039,174.06897,0.8,6.1321,2.1716,International - Quadrilateral +,96.7949,47.728
WOS:000540787200051,10.1126/sciadv.abc0764,MEDLINE:32548274,Mobile phone data for informing public health actions across the COVID-19 pandemic life cycle,"Oliver, Nuria; Lepri, Bruno; Sterly, Harald; Lambiotte, Renaud; Deletaille, Sebastien; De Nadai, Marco; Letouze, Emmanuel; Salah, Albert Ali; Benjamins, Richard; Cattuto, Ciro; Colizza, Vittoria; de Cordes, Nicolas; Fraiberger, Samuel P.; Koebe, Till; Lehmann, Sune; Murillo, Juan; Pentland, Alex; Pham, Phuong N.; Pivetta, Frederic; Saramaki, Jari; Scarpino, Samuel V.; Tizzoni, Michele; Verhulst, Stefaan; Vinck, Patrick",SCIENCE ADVANCES,1400 Cross-field,Editorial Material,6,23,n/a,2020,378,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000540787200051,41.0,10.19003677368164,79.21875,9.22,37.0951,4.7716,International - Quadrilateral +,99.7232,14.143
WOS:000724224500013,10.1038/d41586-021-03552-w,MEDLINE:34824381,HEAVILY MUTATED OMICRON VARIANT PUTS SCIENTISTS ON ALERT,"Callaway, Ewen",NATURE,1400 Cross-field,News Item,600,7887,21-21,2021,378,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000724224500013,24.214286,5.05615234375,0.0,15.61,74.7604,0.0,n/a,99.9023,69.504
WOS:000595600700001,10.1038/s41586-020-2964-7,MEDLINE:33268866,Determination of the fine-structure constant with an accuracy of 81 parts per trillion,"Morel, Leo; Yao, Zhibin; Clade, Pierre; Guellati-Khelifa, Saida",NATURE,1400 Cross-field,Article,588,7836,n/a,2020,378,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000595600700001,277.07567,29.82299041748047,26.75508,1.36,12.6748,14.1282,Domestic - Multiple,99.3264,49.962
WOS:000579179500067,10.1126/science.abc8861,MEDLINE:33060364,Comprehensive quantification of fuel use by the failing and nonfailing human heart,"Murashige, Danielle; Jang, Cholsoon; Neinast, Michael; Edwards, Jonathan J.; Cowan, Alexis; Hyman, Matthew C.; Rabinowitz, Joshua D.; Frankel, David S.; Arany, Zolt",SCIENCE,1400 Cross-field,Article,370,6514,364-+,2020,378,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000579179500067,269.091153,29.82299041748047,26.75508,1.4,12.6748,14.1282,Domestic - Multiple,99.3264,47.728
WOS:000517979600020,10.1126/science.aba9168,MEDLINE:32108101,Cobalt in lithium-ion batteries,"Li, Matthew; Lu, Jun",SCIENCE,1400 Cross-field,Editorial Material,367,6481,979-980,2020,378,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000517979600020,30.178838,10.19003677368164,35.67763,12.53,37.0951,10.5949,International - Bilateral,99.7232,47.728
WOS:000592173500031,10.1126/sciadv.abc9450,MEDLINE:33208369,CRISPR-Cas9 genome editing using targeted lipid nanoparticles for cancer therapy,"Rosenblum, Daniel; Gutkin, Anna; Kedmi, Ranit; Ramishetti, Srinivas; Veiga, Nuphar; Jacobi, Ashley M.; Schubert, Mollie S.; Friedmann-Morvinski, Dinorah; Cohen, Zvi R.; Behlke, Mark A.; Lieberman, Judy; Peer, Dan",SCIENCE ADVANCES,1400 Cross-field,Article,6,47,n/a,2020,378,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000592173500031,69.509152,29.82299041748047,34.899967,5.44,12.6748,10.831,International - Bilateral,99.3264,14.143
WOS:000642502800001,10.1038/s41467-021-22354-2,MEDLINE:33879784,Association of sleep duration in middle and old age with incidence of dementia,"Sabia, Severine; Fayosse, Aurore; Dumurgier, Julien; van Hees, Vincent T.; Paquet, Claire; Sommerlad, Andrew; Kivimaeki, Mika; Dugravot, Aline; Singh-Manoux, Archana",NATURE COMMUNICATIONS,1400 Cross-field,Article,12,1,n/a,2021,378,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000642502800001,63.192683,23.760536193847656,49.044056,5.98,15.9087,7.7074,International - Quadrilateral +,99.6591,17.694
WOS:000599795600001,10.1038/s41467-020-20059-6,MEDLINE:33303760,Single-cell RNA landscape of intratumoral heterogeneity and immunosuppressive microenvironment in advanced osteosarcoma,"Zhou, Yan; Yang, Dong; Yang, Qingcheng; Lv, Xiaobin; Huang, Wentao; Zhou, Zhenhua; Wang, Yaling; Zhang, Zhichang; Yuan, Ting; Ding, Xiaomin; Tang, Lina; Zhang, Jianjun; Yin, Junyi; Huang, Yujing; Yu, Wenxi; Wang, Yonggang; Zhou, Chenliang; Su, Yang; He, Aina; Sun, Yuanjue; Shen, Zan; Qian, Binzhi; Meng, Wei; Fei, Jia; Yao, Yang; Pan, Xinghua; Chen, Peizhan; Hu, Haiyan",NATURE COMMUNICATIONS,1400 Cross-field,Article,11,1,n/a,2020,377,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000599795600001,86.083165,29.82299041748047,34.899967,4.38,12.6413,10.8023,International - Bilateral,99.3241,14.919
WOS:000630096400033,10.1126/science.abg6105,MEDLINE:33514629,Neutralization of SARS-CoV-2 lineage B.1.1.7 pseudovirus by BNT162b2 vaccine-elicited human sera,"Muik, Alexander; Wallisch, Ann-Kathrin; Saenger, Bianca; Swanson, Kena A.; Muehl, Julia; Chen, Wei; Cai, Hui; Maurus, Daniel; Sarkar, Ritu; Tuereci, Oezlem; Dormitzer, Philip R.; Sahin, Ugur",SCIENCE,1400 Cross-field,Article,371,6534,1152-+,2021,377,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000630096400033,157.884097,23.760536193847656,29.273632,2.39,15.8666,12.8785,International - Bilateral,99.6564,63.832
WOS:000624979400019,10.1038/s41467-021-21526-4,MEDLINE:33637719,Boosting photocatalytic hydrogen production from water by photothermally induced biphase systems,"Guo, Shaohui; Li, Xuanhua; Li, Ju; Wei, Bingqing",NATURE COMMUNICATIONS,1400 Cross-field,Article,12,1,n/a,2021,377,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000624979400019,63.192683,23.760536193847656,29.273632,5.97,15.8666,12.8785,International - Bilateral,99.6564,17.694
WOS:000706973200005,10.1038/s41586-021-03986-2,MEDLINE:34646011,Unravelling the collateral damage of antibiotics on gut bacteria,"Maier, Lisa; Goemans, Camille V.; Wirbel, Jakob; Kuhn, Michael; Eberl, Claudia; Pruteanu, Mihaela; Muller, Patrick; Garcia-Santamarina, Sarela; Cacace, Elisabetta; Zhang, Boyao; Gekeler, Cordula; Banerjee, Tisya; Anderson, Exene Erin; Milanese, Alessio; Lober, Ulrike; Forslund, Sofia K.; Patil, Kiran Raosaheb; Zimmermann, Michael; Stecher, Barbel; Zeller, Georg; Bork, Peer; Typas, Athanasios",NATURE,1400 Cross-field,Article,599,7883,120-+,2021,376,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000706973200005,212.12109,23.760536193847656,49.044056,1.77,15.8246,7.6666,International - Quadrilateral +,99.6537,69.504
WOS:000928438700002,10.1038/d41586-023-00191-1,MEDLINE:36694020,Tools such as ChatGPT threaten transparent science; here are our ground rules for their use,[Anonymous],NATURE,1400 Cross-field,Editorial Material,613,7945,612-612,2023,376,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000928438700002,4.94,4.175200939178467,0.0,76.11,90.0555,0.0,n/a,99.8745,50.5
WOS:000725668600036,10.1126/science.abi5200,MEDLINE:34822279,The spectrum of inflammatory responses,"Medzhitov, Ruslan",SCIENCE,1400 Cross-field,Review,374,6571,1070-1075,2021,376,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000725668600036,256.652778,40.54041290283203,34.794353,1.47,9.2747,10.8064,Domestic - Multiple,98.8044,63.832
WOS:000733421800008,10.1038/s41586-021-04171-1,MEDLINE:34937897,Quantum anomalous Hall effect from intertwined moire bands,"Li, Tingxin; Jiang, Shengwei; Shen, Bowen; Zhang, Yang; Li, Lizhong; Tao, Zui; Devakul, Trithep; Watanabe, Kenji; Taniguchi, Takashi; Fu, Liang; Shan, Jie; Mak, Kin Fai",NATURE,1400 Cross-field,Article,600,7890,641-+,2021,376,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000733421800008,212.12109,23.760536193847656,34.362286,1.77,15.8246,10.9422,International - Trilateral,99.6537,69.504
WOS:000909870100058,10.1126/science.abo4940,MEDLINE:36201584,Machine learning-enabled high-entropy alloy discovery,"Rao, Ziyuan; Tung, Po-Yen; Xie, Ruiwen; Wei, Ye; Zhang, Hongbin; Ferrari, Alberto; Klaver, T. P. C.; Koermann, Fritz; Sukumar, Prithiv Thoudden; da Silva, Alisson Kwiatkowski; Chen, Yao; Li, Zhiming; Ponge, Dirk; Neugebauer, Joerg; Gutfleisch, Oliver; Bauer, Stefan; Raabe, Dierk",SCIENCE,1400 Cross-field,Article,378,6615,78-84,2022,376,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000909870100058,115.275148,16.13417625427246,32.142895,3.26,23.3046,11.6978,International - Quadrilateral +,99.8536,56.9
WOS:000526457300001,10.1038/s41597-020-0462-2,MEDLINE:32303685,High resolution temporal profiles in the Emissions Database for Global Atmospheric Research,"Crippa, Monica; Solazzo, Efisio; Huang, Ganlin; Guizzardi, Diego; Koffi, Ernest; Muntean, Marilena; Schieberle, Christian; Friedrich, Rainer; Janssens-Maenhout, Greet",SCIENTIFIC DATA,1400 Cross-field,Data Paper,7,1,n/a,2020,375,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000526457300001,62.896277,15.2853422164917,16.064972,5.96,24.5333,23.3427,International - Bilateral,99.6743,6.444
WOS:000623781900020,10.1038/s41467-021-21522-8,MEDLINE:33623029,Smoothing the energy transfer pathway in quasi-2D perovskite films using methanesulfonate leads to highly efficient light-emitting devices,"Kong, Lingmei; Zhang, Xiaoyu; Li, Yunguo; Wang, Haoran; Jiang, Yuanzhi; Wang, Sheng; You, Mengqing; Zhang, Chengxi; Zhang, Ting; Kershaw, Stephen V.; Zheng, Weitao; Yang, Yingguo; Lin, Qianqian; Yuan, Mingjian; Rogach, Andrey L.; Yang, Xuyong",NATURE COMMUNICATIONS,1400 Cross-field,Article,12,1,n/a,2021,374,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000623781900020,63.192683,23.760536193847656,20.752182,5.92,15.7404,18.0222,Domestic - Multiple,99.651,17.694
WOS:000819790100020,10.1038/s41467-022-31468-0,MEDLINE:35778401,RuO2 electronic structure and lattice strain dual engineering for enhanced acidic oxygen evolution reaction performance,"Qin, Yin; Yu, Tingting; Deng, Sihao; Zhou, Xiao-Ye; Lin, Dongmei; Zhang, Qian; Jin, Zeyu; Zhang, Danfeng; He, Yan-Bing; Qiu, Hua-Jun; He, Lunhua; Kang, Feiyu; Li, Kaikai; Zhang, Tong-Yi",NATURE COMMUNICATIONS,1400 Cross-field,Article,13,1,n/a,2022,374,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000819790100020,43.50727,16.13417625427246,14.363731,8.6,23.1806,26.0378,Domestic - Multiple,99.8509,16.6
WOS:000608838100004,10.1038/s41467-020-20061-y,MEDLINE:33293564,Plant-based and cell-based approaches to meat production,"Rubio, Natalie R.; Xiang, Ning; Kaplan, David L.",NATURE COMMUNICATIONS,1400 Cross-field,Review,11,1,n/a,2020,374,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000608838100004,342.181818,61.64285659790039,47.06842,1.09,6.0672,7.9459,Domestic - Single,96.7033,14.919
WOS:000808000200007,10.1038/s41467-022-30939-8,MEDLINE:35668132,Lanthanum nitrate as aqueous electrolyte additive for favourable zinc metal electrodeposition,"Zhao, Ruirui; Wang, Haifeng; Du, Haoran; Yang, Ying; Gao, Zhonghui; Qie, Long; Huang, Yunhui",NATURE COMMUNICATIONS,1400 Cross-field,Article,13,1,n/a,2022,374,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000808000200007,43.50727,16.13417625427246,14.363731,8.6,23.1806,26.0378,Domestic - Multiple,99.8509,16.6
WOS:000563208400002,10.1038/s41598-020-60541-1,MEDLINE:32103090,Green Synthesis of Zinc Oxide Nanoparticles Using Aqueous Extract of Deverra tortuosa and their Cytotoxic Activities,"Selim, Yasser A.; Azb, Maha A.; Ragab, Islam; Abd El-Azim, Mohamed H. M.",SCIENTIFIC REPORTS,1400 Cross-field,Article,10,1,n/a,2020,374,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000563208400002,22.4612,29.82299041748047,34.899967,16.65,12.5407,10.7163,International - Bilateral,99.3195,4.38
WOS:000562436800051,10.1126/science.abb4255,MEDLINE:32820126,Antitumor activity of a systemic STING-activating non-nucleotide cGAMP mimetic,"Chin, Emily N.; Yu, Chenguang; Vartabedian, Vincent F.; Jia, Ying; Kumar, Manoj; Gamo, Ana M.; Vernier, William; Ali, Sabrina H.; Kissai, Mildred; Lazar, Daniel C.; Nhan Nguyen; Pereira, Laura E.; Benish, Brent; Woods, Ashley K.; Joseph, Sean B.; Chu, Alan; Johnson, Kristen A.; Sander, Philipp N.; Martinez-Pena, Francisco; Hampton, Eric N.; Young, Travis S.; Wolan, Dennis W.; Chatterjee, Arnab K.; Schultz, Peter G.; Petrassi, H. Michael; Teijaro, John R.; Lairson, Luke L.",SCIENCE,1400 Cross-field,Article,369,6506,993-+,2020,374,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000562436800051,269.091153,29.82299041748047,26.75508,1.39,12.5407,13.9787,Domestic - Multiple,99.3195,47.728
WOS:000678120600011,10.1371/journal.pone.0254841,MEDLINE:34264999,An empirical survey of data augmentation for time series classification with neural networks,"Iwana, Brian Kenji; Uchida, Seiichi",PLOS ONE,1400 Cross-field,Article,16,7,n/a,2021,374,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000678120600011,12.560747,23.760536193847656,15.223942,29.78,15.7404,24.5666,Domestic - Single,99.651,3.752
WOS:000543997700007,10.1038/s41467-020-14766-3,MEDLINE:32139671,Trajectory-based differential expression analysis for single-cell sequencing data,"Van den Berge, Koen; Roux de Bezieux, Hector; Street, Kelly; Saelens, Wouter; Cannoodt, Robrecht; Saeys, Yvan; Dudoit, Sandrine; Clement, Lieven",NATURE COMMUNICATIONS,1400 Cross-field,Article,11,1,n/a,2020,373,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000543997700007,86.083165,29.82299041748047,34.899967,4.33,12.5071,10.6877,International - Bilateral,99.3125,14.919
WOS:000517991000006,10.1038/s41467-020-14802-2,MEDLINE:32081859,Pan-cancer characterization of immune-related lncRNAs identifies potential oncogenic biomarkers,"Li, Yongsheng; Jiang, Tiantongfei; Zhou, Weiwei; Li, Junyi; Li, Xinhui; Wang, Qi; Jin, Xiaoyan; Yin, Jiaqi; Chen, Liuxin; Zhang, Yunpeng; Xu, Juan; Li, Xia",NATURE COMMUNICATIONS,1400 Cross-field,Article,11,1,n/a,2020,373,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000517991000006,86.083165,29.82299041748047,26.75508,4.33,12.5071,13.9413,Domestic - Multiple,99.3125,14.919
WOS:000604254200001,10.1038/s41467-020-18267-1,MEDLINE:32901012,Graphdiyne-modified TiO2 nanofibers with osteoinductive and enhanced photocatalytic antibacterial activities to prevent implant infection,"Wang, Rui; Shi, Miusi; Xu, Feiyan; Qiu, Yun; Zhang, Peng; Shen, Kailun; Zhao, Qin; Yu, Jiaguo; Zhang, Yufeng",NATURE COMMUNICATIONS,1400 Cross-field,Article,11,1,n/a,2020,373,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000604254200001,86.083165,29.82299041748047,26.75508,4.33,12.5071,13.9413,Domestic - Multiple,99.3125,14.919
WOS:000622481300007,10.1126/sciadv.abc7447,MEDLINE:33637524,A unified vegetation index for quantifying the terrestrial biosphere,"Camps-Valls, Gustau; Campos-Taberner, Manuel; Moreno-Martinez, Alvaro; Walther, Sophia; Duveiller, Gregory; Cescatti, Alessandro; Mahecha, Miguel D.; Munoz-Mari, Jordi; Javier Garcia-Haro, Francisco; Guanter, Luis; Jung, Martin; Gamon, John A.; Reichstein, Markus; Running, Steven W.",SCIENCE ADVANCES,1400 Cross-field,Article,7,9,n/a,2021,373,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000622481300007,50.322843,23.760536193847656,49.044056,7.41,15.6983,7.6054,International - Quadrilateral +,99.6497,14.98
