Accession Number,DOI,Pubmed ID,Article Title,Authors,Source,Research Area,Document Type,Volume,Issue,Pages,Publication Date,Times Cited,Link,Journal Expected Citations,Category Expected Citations,Collaboration Category Expected Citations,Journal Normalized Citation Impact,Category Normalized Citation Impact,Collab-CNCI,Collaboration Type,Percentile in Subject Area,Journal Impact Factor
WOS:000537095400001,10.1111/jocn.15307,MEDLINE:32320509,Covid-19: Supporting nurses' psychological and mental health,"Maben, Jill; Bridges, Jackie",JOURNAL OF CLINICAL NURSING,1011 Nursing,Editorial Material,29,15-16,2742-2750,2020,386,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000537095400001,70.326087,4.700140476226807,15.35,5.49,82.1252,25.1466,International - Bilateral,99.8596,3.036
WOS:000614652200001,10.1111/jan.14743,MEDLINE:33543511,"Undertaking a scoping review: A practical guide for nursing and midwifery students, clinicians, researchers, and academics","Pollock, Danielle; Davies, Ellen L.; Peters, Micah D. J.; Tricco, Andrea C.; Alexander, Lyndsay; McInerney, Patricia; Godfrey, Christina M.; Khalil, Hanan; Munn, Zachary",JOURNAL OF ADVANCED NURSING,1011 Nursing,Review,77,4,2102-2113,2021,383,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000614652200001,30.123596,16.915237426757812,38.48387,12.71,22.6423,9.9522,International - Quadrilateral +,99.7982,3.057
WOS:000564667900006,10.1016/j.nepr.2020.102809,n/a,Anxiety and coping strategies among nursing students during the covid-19 pandemic,"Savitsky, Bella; Findling, Yifat; Ereli, Anat; Hendel, Tova",NURSE EDUCATION IN PRACTICE,1011 Nursing,Article,46,n/a,n/a,2020,370,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000564667900006,14.111111,9.17498779296875,7.5746937,26.22,40.327,48.8469,Domestic - Single,99.9515,2.281
WOS:000528254500007,10.1016/j.ijnurstu.2020.103546,MEDLINE:32113142,Global prevalence and incidence of pressure injuries in hospitalised adult patients: A systematic review and meta-analysis,"Li, Zhaoyu; Lin, Frances; Thalib, Lukman; Chaboyer, Wendy",INTERNATIONAL JOURNAL OF NURSING STUDIES,1011 Nursing,Review,105,n/a,n/a,2020,354,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000528254500007,58.046512,19.200822830200195,25.7,6.1,18.4367,13.7743,International - Bilateral,99.8238,5.837
WOS:000583852300001,10.1111/inm.12796,MEDLINE:33107677,"A Large-Scale Survey on Trauma, Burnout, and Posttraumatic Growth among Nurses during the COVID-19 Pandemic","Chen, Ruey; Sun, Chao; Chen, Jian-Jun; Jen, Hsiu-Ju; Kang, Xiao Linda; Kao, Ching-Chiu; Chou, Kuei-Ru",INTERNATIONAL JOURNAL OF MENTAL HEALTH NURSING,1011 Nursing; 1002 Clinical Medicine,Article,30,1,102-116,2020,350,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000583852300001,21.261261,9.17498779296875,14.349265,16.46,38.1472,24.3915,International - Trilateral,99.9446,3.503
WOS:000645041700001,10.1111/jonm.13336,MEDLINE:33843087,"Psychological resilience, coping behaviours and social support among health care workers during the COVID-19 pandemic: A systematic review of quantitative studies","Labrague, Leodoro J.",JOURNAL OF NURSING MANAGEMENT,1011 Nursing; 1201 Management Science and Engineering,Review,29,7,1893-1905,2021,342,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000645041700001,36.0,16.915237426757812,15.465672,9.5,20.2185,22.1135,Domestic - Single,99.7477,4.68
WOS:000530391100001,10.1111/jocn.15290,MEDLINE:32250493,Life in the pandemic: Social isolation and mental health,"Usher, Kim; Bhullar, Navjot; Jackson, Debra",JOURNAL OF CLINICAL NURSING,1011 Nursing,Editorial Material,29,15-16,2756-2757,2020,338,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000530391100001,70.326087,4.700140476226807,7.3375,4.81,71.9127,46.0647,Domestic - Multiple,99.8244,3.036
WOS:000569171400001,10.1111/jocn.15469,MEDLINE:32860287,"Compassion fatigue, burnout, compassion satisfaction and perceived stress in healthcare professionals during the COVID-19 health crisis in Spain","Ruiz-Fernandez, Maria Dolores; Ramos-Pichardo, Juan Diego; Ibanez-Masero, Olivia; Cabrera-Troya, Jose; Carmona-Rega, Maria Ines; Ortega-Galan, Angela Maria",JOURNAL OF CLINICAL NURSING,1011 Nursing,Article,29,21-22,4321-4330,2020,330,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000569171400001,17.934911,9.17498779296875,9.293632,18.4,35.9674,35.5082,Domestic - Multiple,99.9377,3.036
WOS:000912685700001,10.1016/j.nepr.2022.103537,MEDLINE:36549229,Open artificial intelligence platforms in nursing education: Tools for academic progress or abuse?,"O'Connor, Siobhan",NURSE EDUCATION IN PRACTICE,1011 Nursing,Editorial Material,66,n/a,n/a,2022,314,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000912685700001,19.388889,1.418994426727295,6.007353,16.19,221.2835,52.2693,International - Bilateral,99.9601,3.2
WOS:000530744000001,10.1111/jan.14399,MEDLINE:32323338,Chi-square for model fit in confirmatory factor analysis,"Alavi, Mousa; Visentin, Denis C.; Thapa, Deependra K.; Hunt, Glenn E.; Watson, Roger; Cleary, Michelle",JOURNAL OF ADVANCED NURSING,1011 Nursing,Editorial Material,76,9,2209-2211,2020,290,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000530744000001,19.698113,4.700140476226807,27.666666,14.72,61.7003,10.4819,International - Trilateral,99.7893,3.187
WOS:000700580800004,10.1016/j.ecns.2021.08.009,n/a,Healthcare Simulation Standards of Best Practice™ Simulation Design,"Watts, Penni, I; McDermott, Donna S.; Alinier, Guillaume; Charnetski, Matthew; Ludlow, Jocelyn; Horsley, Elizabeth; Meakim, Colleen; Nawathe, Pooja A.",CLINICAL SIMULATION IN NURSING,1011 Nursing,Article,58,n/a,14-21,2021,286,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000700580800004,17.448529,7.941075801849365,0.0,16.39,36.0153,0.0,n/a,99.9794,2.856
WOS:000662236400002,10.1016/j.ijnurstu.2021.103933,MEDLINE:33901940,"Relationship between nurse burnout, patient and organizational outcomes: Systematic review","Jun, Jin; Ojemeni, Melissa M.; Kalamani, Richa; Tong, Jonathan; Crecelius, Matthew L.",INTERNATIONAL JOURNAL OF NURSING STUDIES,1011 Nursing,Review,119,n/a,n/a,2021,281,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000662236400002,38.866071,16.915237426757812,15.611349,7.23,16.6122,17.9997,Domestic - Multiple,99.6973,6.612
WOS:000685438800002,10.1016/j.ijnurstu.2021.104002,MEDLINE:34271460,Global prevalence of mental health problems among healthcare workers during the Covid-19 pandemic: A systematic review and meta-analysis,"Saragih, Ita Daryanti; Tonapa, Santo Imanuel; Saragih, Ice Septriani; Advani, Shailesh; Batubara, Sakti Oktaria; Suarilah, Ira; Lin, Chia-Ju",INTERNATIONAL JOURNAL OF NURSING STUDIES,1011 Nursing,Review,121,n/a,n/a,2021,279,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000685438800002,38.866071,16.915237426757812,28.314816,7.18,16.494,9.8535,International - Trilateral,99.6468,6.612
WOS:000527880800001,10.1111/jocn.15257,MEDLINE:32281185,Life in the pandemic: Some reflections on nursing in the context of COVID-19,"Jackson, Debra; Bradbury-Jones, Caroline; Baptiste, Diana; Gelling, Leslie; Morin, Karen; Neville, Stephen; Smith, Graeme D.",JOURNAL OF CLINICAL NURSING,1011 Nursing,Editorial Material,29,13-14,2041-2043,2020,271,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000527880800001,70.326087,4.700140476226807,38.6,3.85,57.6579,7.0207,International - Quadrilateral +,99.7542,3.036
WOS:000640517900001,10.1186/s12912-021-00579-2,MEDLINE:33853599,"Lifelong learning and nurses' continuing professional development, a metasynthesis of the literature","Mlambo, Mandlenkosi; Silen, Charlotte; McGrath, Cormac",BMC NURSING,1011 Nursing,Article,20,1,n/a,2021,263,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000640517900001,15.004115,7.941075801849365,9.950479,17.53,33.1189,26.4309,International - Bilateral,99.9726,3.189
WOS:000551634800028,10.1016/j.nedt.2020.104471,MEDLINE:32502723,Nursing education in a pandemic: Academic challenges in response to COVID-19,"Dewart, Georgia; Corcoran, Lynn; Thirsk, Lorraine; Petrovic, Kristin",NURSE EDUCATION TODAY,0401 Education; 1011 Nursing,Article,92,n/a,n/a,2020,261,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000551634800028,18.232283,9.17498779296875,7.5746937,14.32,28.4469,34.4568,Domestic - Single,99.9308,3.442
WOS:000703613400001,10.1111/nuf.12659,MEDLINE:34610163,Sleep quality: An evolutionary concept analysis,"Nelson, Kathy L.; Davis, Jean E.; Corbett, Cynthia F.",NURSING FORUM,1011 Nursing,Article,57,1,144-151,2021,254,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000703613400001,11.991304,7.941075801849365,6.8611407,21.18,31.9856,37.0201,Domestic - Single,99.9657,n/a
WOS:000685438800016,10.1016/j.ijnurstu.2021.104000,MEDLINE:34242976,Consequences of visiting restrictions during the COVID-19 pandemic: An integrative review,"Hugelius, Karin; Harada, Nahoko; Marutani, Miki",INTERNATIONAL JOURNAL OF NURSING STUDIES,1011 Nursing,Review,121,n/a,n/a,2021,248,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000685438800016,38.866071,16.915237426757812,20.319445,6.38,14.6613,12.2051,International - Bilateral,99.5964,6.612
WOS:000715578700001,10.1111/jocn.16121,MEDLINE:34750904,Prevalence and Risk Factors of Postpartum Depression in Women: A Systematic Review and Meta-analysis,"Liu, Xueyan; Wang, Shuhui; Wang, Guangpeng",JOURNAL OF CLINICAL NURSING,1011 Nursing,Review,31,19-20,2665-2677,2021,234,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000715578700001,21.831933,16.915237426757812,15.611349,10.72,13.8337,14.9891,Domestic - Multiple,99.5459,4.423
WOS:000640306200001,n/a,n/a,The 2020 National Nursing Workforce Survey,"Smiley, Richard A.; Ruttinger, Clark; Oliveira, Carrie M.; Hudson, Laura R.; Alexander, Maryann",JOURNAL OF NURSING REGULATION,1011 Nursing,Article,12,1,S4-S96,2021,231,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000640306200001,14.857143,7.941075801849365,6.8611407,15.55,29.0893,33.6679,Domestic - Single,99.9588,1.864
WOS:000621142300001,="10.1177/0969733020966776",MEDLINE:33427020,Moral injury in healthcare professionals: A scoping review and discussion,"Cartolovni, Anto; Stolt, Minna; Scott, P. Anne; Suhonen, Riitta",NURSING ETHICS,0101 Philosophy; 1011 Nursing,Review,28,5,590-602,2021,228,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000621142300001,43.75,16.915237426757812,38.48387,5.21,13.479,5.9246,International - Quadrilateral +,99.4955,3.344
WOS:000583523800001,10.1111/nuf.12521,MEDLINE:33125744,"E-learning: Depression, anxiety, and stress symptomatology among Lebanese university students during COVID-19 quarantine","Fawaz, Mirna; Samaha, Ali",NURSING FORUM,1011 Nursing,Article,56,1,52-57,2020,227,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000583523800001,14.390476,9.17498779296875,9.293632,15.77,24.7412,24.4253,Domestic - Multiple,99.9238,n/a
WOS:000508583000001,10.1111/jmwh.13067,MEDLINE:31970924,Risk Factors for Postpartum Depression: An Umbrella Review,"Hutchens, Bridget F.; Kearney, Joan",JOURNAL OF MIDWIFERY & WOMENS HEALTH,1011 Nursing,Review,65,1,96-108,2020,226,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000508583000001,31.615385,19.200822830200195,18.861322,7.15,11.7703,11.9822,Domestic - Multiple,99.7651,2.388
WOS:000536134400017,10.1016/j.nedt.2020.104440,MEDLINE:32353643,"Resilience, stress, and psychological well-being in nursing students: A systematic review","Li, Zhuang-Shuang; Hasson, Felicity",NURSE EDUCATION TODAY,1011 Nursing; 0401 Education,Review,90,n/a,n/a,2020,217,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000536134400017,33.918919,19.200822830200195,15.734348,6.4,11.3016,13.7915,Domestic - Single,99.7064,3.442
WOS:000700580800006,10.1016/j.ecns.2021.08.011,n/a,Healthcare Simulation Standards of Best Practice™ The Debriefing Process,"Decker, Sharon; Alinier, Guillaume; Crawford, Scott B.; Gordon, Randy M.; Jenkins, Deborah; Wilson, Cheryl",CLINICAL SIMULATION IN NURSING,1011 Nursing,Article,58,n/a,27-32,2021,217,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000700580800006,17.448529,7.941075801849365,0.0,12.44,27.3263,0.0,n/a,99.952,2.856
WOS:000562396400001,10.1111/jocn.15454,MEDLINE:32786150,Psychological impact of COVID-19 outbreak on frontline nurses: A cross-sectional survey study,"Nie, Anliu; Su, Xiangfen; Zhang, Shuzeng; Guan, Wenjie; Li, Jianfeng",JOURNAL OF CLINICAL NURSING,1011 Nursing,Article,29,21-22,4217-4226,2020,216,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000562396400001,17.934911,9.17498779296875,7.5746937,12.04,23.5423,28.516,Domestic - Single,99.9169,3.036
WOS:000530114900001,10.1111/jocn.15274,MEDLINE:32239784,"Older people and COVID-19: Isolation, risk and ageism","Brooke, Joanne; Jackson, Debra",JOURNAL OF CLINICAL NURSING,1011 Nursing,Editorial Material,29,13-14,2044-2046,2020,214,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000530114900001,70.326087,4.700140476226807,15.35,3.04,45.5306,13.9414,International - Bilateral,99.7191,3.036
